dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,3.341322,1.970022,4.491113,2.242956,-2.469877,1.058351,1.356321
0.020000,3.350428,2.012945,4.534991,2.193903,-2.452607,0.863478,1.367138
0.020000,3.358887,2.055007,4.577896,2.145216,-2.434361,0.912286,1.377517
0.020000,3.366737,2.096204,4.619833,2.096889,-2.416363,0.899895,1.387476
0.020000,3.374014,2.136530,4.660811,2.048895,-2.399712,0.832558,1.397032
0.020000,3.380752,2.175983,4.700835,2.001206,-2.384420,0.764620,1.406199
0.020000,3.386985,2.214560,4.739912,1.953842,-2.368228,0.809608,1.414995
0.020000,3.392743,2.252257,4.778047,1.906748,-2.354703,0.676252,1.423432
0.020000,3.398056,2.289075,4.815246,1.859960,-2.339402,0.765032,1.431526
0.020000,3.402951,2.325011,4.851514,1.813383,-2.328813,0.529465,1.439288
0.020000,3.407454,2.360065,4.886856,1.767111,-2.313624,0.759422,1.446733
0.020000,3.411591,2.394237,4.921277,1.721053,-2.302873,0.537561,1.453871
0.020000,3.415386,2.427525,4.954781,1.675205,-2.292405,0.523395,1.460714
0.020000,3.418860,2.459932,4.987374,1.629639,-2.278333,0.703621,1.467274
0.020000,3.422035,2.491457,5.019058,1.584211,-2.271390,0.347125,1.473559
0.020000,3.424931,2.522100,5.049838,1.538993,-2.260886,0.525223,1.479580
0.020000,3.427566,2.551864,5.079718,1.493983,-2.250520,0.518286,1.485347
0.020000,3.429960,2.580747,5.108700,1.449112,-2.243522,0.349903,1.490867
0.020000,3.432128,2.608751,5.136789,1.404413,-2.234950,0.428599,1.496149
0.020000,3.434088,2.635879,5.163987,1.359913,-2.225037,0.495647,1.501201
0.020000,3.435854,2.662130,5.190297,1.315519,-2.219685,0.267609,1.506030
0.020000,3.437441,2.687505,5.215722,1.271253,-2.213306,0.318959,1.510643
0.020000,3.438863,2.712007,5.240265,1.227154,-2.204934,0.418589,1.515047
0.020000,3.440131,2.735636,5.263929,1.183167,-2.199335,0.279930,1.519247
0.020000,3.441260,2.758394,5.286714,1.139255,-2.195620,0.185771,1.523251
0.020000,3.442259,2.780282,5.308625,1.095548,-2.185367,0.512652,1.527062
0.020000,3.443141,2.801300,5.329661,1.051833,-2.185727,-0.017994,1.530687
0.020000,3.443915,2.821451,5.349827,1.008300,-2.176652,0.453723,1.534131
0.020000,3.444591,2.840736,5.369124,0.964832,-2.173409,0.162145,1.537397
0.020000,3.445178,2.859155,5.387553,0.921443,-2.169447,0.198130,1.540491
0.020000,3.445684,2.876711,5.405116,0.878148,-2.164767,0.233983,1.543416
0.020000,3.446118,2.893404,5.421815,0.834949,-2.159910,0.242887,1.546176
0.020000,3.446487,2.909235,5.437649,0.791730,-2.160982,-0.053602,1.548775
