dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,2.623143,2.542603,3.813430,1.367262,-1.710538,-0.401351,1.467274
0.020000,2.625814,2.569124,3.840086,1.332792,-1.723519,-0.649059,1.473559
0.020000,2.628256,2.594972,3.866048,1.298141,-1.732541,-0.451071,1.479580
0.020000,2.630485,2.620140,3.891315,1.263327,-1.740732,-0.409563,1.485347
0.020000,2.632514,2.644622,3.915881,1.228309,-1.750871,-0.506970,1.490867
0.020000,2.634356,2.668414,3.939744,1.193133,-1.758824,-0.397653,1.496149
0.020000,2.636025,2.691510,3.962900,1.157837,-1.764809,-0.299218,1.501201
0.020000,2.637532,2.713907,3.985348,1.122359,-1.773887,-0.453920,1.506030
0.020000,2.638888,2.735599,4.007082,1.086732,-1.781350,-0.373148,1.510643
0.020000,2.640106,2.756584,4.028102,1.051004,-1.786392,-0.252081,1.515047
0.020000,2.641194,2.776857,4.048405,1.015142,-1.793119,-0.336383,1.519247
0.020000,2.642164,2.796416,4.067988,0.979125,-1.800817,-0.384903,1.523251
0.020000,2.643024,2.815258,4.086849,0.943080,-1.802271,-0.072684,1.527062
0.020000,2.643784,2.833379,4.104986,0.906835,-1.812260,-0.499464,1.530687
0.020000,2.644453,2.850777,4.122397,0.870563,-1.813557,-0.064826,1.534131
0.020000,2.645037,2.867450,4.139081,0.834177,-1.819333,-0.288831,1.537397
0.020000,2.645545,2.883396,4.155035,0.797697,-1.823972,-0.231914,1.540491
0.020000,2.645984,2.898613,4.170258,0.761148,-1.827490,-0.175927,1.543416
0.020000,2.646361,2.913099,4.184749,0.724540,-1.830373,-0.144133,1.546176
0.020000,2.646681,2.926851,4.198504,0.687781,-1.837946,-0.378674,1.548775
0.020000,2.646952,2.939869,4.211525,0.651053,-1.836387,0.077954,1.551215
0.020000,2.647179,2.952151,4.223810,0.614234,-1.840991,-0.230200,1.553501
0.020000,2.647366,2.963696,4.235356,0.577315,-1.845944,-0.247662,1.555635
0.020000,2.647519,2.974503,4.246164,0.540389,-1.846296,-0.017573,1.557620
0.020000,2.647643,2.984570,4.256231,0.503368,-1.851054,-0.237911,1.559458
0.020000,2.647740,2.993896,4.265558,0.466343,-1.851235,-0.009064,1.561151
0.020000,2.647817,3.002482,4.274144,0.429307,-1.851779,-0.027158,1.562701
0.020000,2.647875,3.010324,4.281987,0.392133,-1.858712,-0.346677,1.564111
0.020000,2.647917,3.017424,4.289087,0.355011,-1.856103,0.130471,1.565382
0.020000,2.647948,3.023781,4.295444,0.317838,-1.858648,-0.127281,1.566515
0.020000,2.647970,3.029393,4.301056,0.280624,-1.860700,-0.102577,1.567512
0.020000,2.647983,3.034261,4.305924,0.243387,-1.861836,-0.056785,1.568375
0.020000,2.647992,3.038384,4.310047,0.206146,-1.862062,-0.011297,1.569104
0.020000,2.647997,3.041762,4.313425,0.168891,-1.862747,-0.034296,1.569699
0.020000,2.647999,3.044393,4.316056,0.131569,-1.866093,-0.167275,1.570162
0.020000,2.648000,3.046279,4.317942,0.094299,-1.863514,0.128931,1.570494
0.020000,2.648000,3.047419,4.319083,0.057011,-1.864396,-0.044067,1.570694
0.020000,2.648000,3.047902,4.319565,0.024103,-1.645389,10.950319,1.570779
0.020000,2.648000,3.048000,4.319663,0.004924,-0.958953,34.321822,1.570796
0.020000,2.648000,3.048000,4.319663,0.000000,-0.246220,35.636652,1.570796
