dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,4.073446,2.696821,2.534905,2.741110,0.376520,-3.225878,5.908406
0.020000,4.124753,2.677151,2.589853,2.747408,0.314924,-3.079792,5.926061
0.020000,4.176513,2.658399,2.644905,2.752583,0.258748,-2.808820,5.945444
0.020000,4.228722,2.640673,2.700040,2.756796,0.210673,-2.403713,5.966604
0.020000,4.281375,2.624083,2.755246,2.760278,0.174064,-1.830447,5.989577
0.020000,4.334469,2.608738,2.810513,2.763333,0.152785,-1.063971,6.014385
0.020000,4.387998,2.594748,2.865840,2.766352,0.150928,-0.092847,6.041028
0.020000,4.441960,2.582223,2.921236,2.769815,0.173148,1.111010,6.069485
0.020000,4.496353,2.571268,2.976722,2.774286,0.223557,2.520432,6.099705
0.020000,4.551182,2.561989,3.032330,2.780406,0.306014,4.122868,6.131607
0.020000,4.606452,2.554484,3.088107,2.788865,0.422909,5.844739,6.165072
0.020000,4.662175,2.548849,3.144115,2.800386,0.576089,7.658998,6.199948
0.020000,4.718369,2.545177,3.200428,2.815674,0.764378,9.414429,6.236047
0.020000,4.775053,2.543553,3.257136,2.835358,0.984201,10.991160,6.273148
0.020000,4.832250,2.544061,3.314335,2.859971,1.230660,12.322982,0.027821
0.020000,4.892471,2.546888,3.374623,3.014392,7.721041,324.519057,0.053567
0.020000,5.025101,2.543858,3.507286,6.633184,180.939586,8660.927247,6.187186
0.020000,5.142112,2.525554,3.625721,5.921733,-35.572527,-10825.605670,6.071937
0.020000,5.245182,2.498549,3.732270,5.327432,-29.715053,292.873721,5.984543
0.020000,5.337251,2.466711,3.829688,4.870908,-22.826178,344.443716,5.918029
0.020000,5.420860,2.432196,3.920142,4.522708,-17.410001,270.808850,5.866957
0.020000,5.497925,2.396231,4.005185,4.252159,-13.527455,194.127297,5.827435
0.020000,5.569833,2.359557,4.085906,4.036017,-10.807102,136.017679,5.796739
0.020000,5.637593,2.322649,4.163065,3.857979,-8.901938,95.258185,5.772961
0.020000,5.701941,2.285832,4.237201,3.706801,-7.558883,67.152753,5.754756
0.020000,5.763426,2.249348,4.308696,3.574751,-6.602511,47.818582,5.741167
0.020000,5.822461,2.213386,4.377822,3.456287,-5.923191,33.966009,5.731515
0.020000,5.879360,2.178107,4.444771,3.347436,-5.442519,24.033627,5.725318
0.020000,5.934362,2.143651,4.509674,3.245174,-5.113144,16.468720,5.722247
0.020000,5.987649,2.110149,4.572617,3.147138,-4.901763,10.569082,5.722090
0.020000,6.039354,2.077732,4.633644,3.051373,-4.788262,5.675024,5.724734
0.020000,6.089572,2.046527,4.692768,2.956169,-4.760220,1.402105,5.730150
0.020000,6.138359,2.016671,4.749966,2.859901,-4.813402,-2.659125,5.738392
0.020000,6.185736,1.988305,4.805185,2.760955,-4.947259,-6.692818,5.749593
0.020000,6.231683,1.961586,4.858337,2.657582,-5.168688,-11.071444,5.763976
0.020000,6.276139,1.936682,4.909293,2.547809,-5.488650,-15.998115,5.781859
0.020000,6.318989,1.913779,4.957879,2.429318,-5.924546,-21.794781,5.803677
0.020000,6.360053,1.893080,5.003865,2.299299,-6.500922,-28.818812,5.830008
0.020000,6.399072,1.874804,5.046952,2.154349,-7.247539,-37.330866,5.861600
0.020000,6.435678,1.859175,5.086755,1.990143,-8.210265,-48.136315,5.899410
0.020000,6.469374,1.846405,5.122790,1.801739,-9.420221,-60.497793,5.944653
0.020000,6.499505,1.836656,5.154458,1.583406,-10.916628,-74.820350,5.998823
0.020000,6.525244,1.829974,5.181050,1.329622,-12.689228,-88.629975,6.063692
0.020000,6.545640,1.826182,5.201796,1.037283,-14.616930,-96.385097,6.141190
0.020000,6.559766,1.824750,5.215995,0.709932,-16.367576,-87.532329,6.233067
0.020000,6.567068,1.824705,5.223296,0.365093,-17.241940,-43.718185,0.057018
0.020000,6.567897,1.824742,5.224126,0.041501,-16.179606,53.116686,0.178359
0.020000,6.563969,1.823724,5.228184,0.202870,8.068452,1212.402920,0.309932
0.020000,6.558188,1.821425,5.234405,0.311083,5.410680,-132.888582,0.444934
0.020000,6.553598,1.818883,5.239653,0.262360,-2.436175,-392.342748,0.575509
0.020000,6.552180,1.817889,5.241384,0.086591,-8.788462,-317.614364,0.695300
0.020000,6.554445,1.820059,5.244522,0.156858,3.513353,615.090753,0.800929
0.020000,6.559875,1.826266,5.252768,0.412325,12.773371,463.000895,0.891792
0.020000,6.567555,1.836642,5.265678,0.645480,11.657749,-55.781093,0.969009
0.020000,6.576600,1.850847,5.282518,0.842001,9.826037,-91.585602,1.034413
0.020000,6.586315,1.868327,5.302516,0.999917,7.895803,-96.511727,1.089932
0.020000,6.596209,1.888491,5.324976,1.123006,6.154441,-87.068093,1.137312
0.020000,6.605962,1.910785,5.349311,1.216741,4.686757,-73.384195,1.178021
0.020000,6.615377,1.934731,5.375041,1.286519,3.488888,-59.893423,1.213253
0.020000,6.624340,1.959927,5.401784,1.337110,2.529548,-47.967016,1.243970
0.020000,6.632792,1.986040,5.429231,1.372352,1.762125,-38.371162,1.270938
0.020000,6.640709,2.012797,5.457134,1.395188,1.141804,-31.016027,1.294770
0.020000,6.648092,2.039980,5.485302,1.408366,0.658883,-24.146045,1.315962
0.020000,6.654954,2.067404,5.513571,1.413467,0.255068,-20.190780,1.334911
0.020000,6.661316,2.094920,5.541813,1.412096,-0.068546,-16.180707,1.351941
0.020000,6.667204,2.122404,5.569921,1.405421,-0.333782,-13.261802,1.367318
0.020000,6.672647,2.149757,5.597810,1.394453,-0.548380,-10.729879,1.381261
0.020000,6.677671,2.176888,5.625402,1.379600,-0.742666,-9.714281,1.393952
0.020000,6.682305,2.203729,5.652641,1.361922,-0.883891,-7.061273,1.405544
0.020000,6.686576,2.230216,5.679470,1.341450,-1.023607,-6.985816,1.416164
0.020000,6.690511,2.256304,5.705853,1.319138,-1.115609,-4.600084,1.425925
0.020000,6.694133,2.281942,5.731745,1.294619,-1.225920,-5.515544,1.434915
0.020000,6.697465,2.307096,5.757119,1.268693,-1.296307,-3.519383,1.443217
0.020000,6.700528,2.331731,5.781944,1.241243,-1.372514,-3.810319,1.450897
0.020000,6.703343,2.355826,5.806202,1.212938,-1.415243,-2.136438,1.458018
0.020000,6.705928,2.379348,5.829866,1.183164,-1.488696,-3.672679,1.464629
0.020000,6.708300,2.402280,5.852921,1.152766,-1.519874,-1.558899,1.470776
0.020000,6.710475,2.424606,5.875353,1.121575,-1.559557,-1.984156,1.476499
0.020000,6.712469,2.446304,5.897142,1.089466,-1.605481,-2.296200,1.481832
0.020000,6.714294,2.467365,5.918282,1.056984,-1.624079,-0.929908,1.486807
0.020000,6.715964,2.487773,5.938757,1.023792,-1.659615,-1.776765,1.491450
0.020000,6.717491,2.507519,5.958562,0.990250,-1.677082,-0.873378,1.495787
0.020000,6.718885,2.526591,5.977686,0.956182,-1.703409,-1.316344,1.499839
0.020000,6.720157,2.544982,5.996120,0.921717,-1.723242,-0.991628,1.503625
0.020000,6.721316,2.562683,6.013860,0.886975,-1.737129,-0.694375,1.507162
0.020000,6.722372,2.579690,6.030899,0.851954,-1.751042,-0.695652,1.510467
0.020000,6.723331,2.595990,6.047227,0.816404,-1.777477,-1.321734,1.513553
0.020000,6.724202,2.611583,6.062845,0.780882,-1.776118,0.067964,1.516432
0.020000,6.724992,2.626464,6.077746,0.745089,-1.789637,-0.675981,1.519117
0.020000,6.725706,2.640626,6.091926,0.709001,-1.804403,-0.738289,1.521617
0.020000,6.726352,2.654064,6.105380,0.672697,-1.815194,-0.539545,1.523941
0.020000,6.726934,2.666776,6.118105,0.636252,-1.822239,-0.352230,1.526097
0.020000,6.727458,2.678759,6.130100,0.599737,-1.825756,-0.175865,1.528095
0.020000,6.727929,2.690014,6.141365,0.563218,-1.825956,-0.009992,1.529940
0.020000,6.728350,2.700527,6.151887,0.526099,-1.855980,-1.501217,1.531637
0.020000,6.728725,2.710308,6.161675,0.489407,-1.834577,1.070150,1.533193
0.020000,6.729059,2.719348,6.170721,0.452322,-1.854248,-0.983527,1.534614
0.020000,6.729354,2.727646,6.179024,0.415129,-1.859637,-0.269485,1.535902
0.020000,6.729613,2.735201,6.186583,0.377987,-1.857135,0.125134,1.537062
0.020000,6.729840,2.742013,6.193399,0.340758,-1.861450,-0.215749,1.538098
0.020000,6.730035,2.748079,6.199468,0.303495,-1.863147,-0.084888,1.539013
0.020000,6.730202,2.753396,6.204788,0.265958,-1.876836,-0.684441,1.539808
0.020000,6.730342,2.757965,6.209359,0.228571,-1.869330,0.375299,1.540487
0.020000,6.730457,2.761789,6.213184,0.191260,-1.865585,0.187272,1.541053
0.020000,6.730548,2.764859,6.216256,0.153566,-1.884667,-0.954097,1.541504
0.020000,6.730615,2.767180,6.218578,0.116136,-1.871531,0.656799,1.541845
0.020000,6.730661,2.768753,6.220152,0.078673,-1.873149,-0.080931,1.542075
0.020000,6.730684,2.769575,6.220974,0.041112,-1.878021,-0.243581,1.542195
0.020000,6.730691,2.769815,6.221215,0.012032,-1.454032,21.199438,1.542230
0.020000,6.730692,2.769833,6.221232,0.000875,-0.557814,44.810921,1.542233
0.020000,6.730692,2.769833,6.221232,0.000000,-0.043767,25.702345,1.542233
