dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,20.434296,18.649769,24.996814,8.240354,-1.869487,3.450900,4.683813
0.050000,20.420948,18.242336,25.404466,8.153038,-1.746333,2.463080,4.676160
0.050000,20.405495,17.839152,25.807946,8.069606,-1.668629,1.554079,4.672680
0.050000,20.389624,17.440071,26.207343,7.987926,-1.633598,0.700626,4.673283
0.050000,20.374961,17.045046,26.602639,7.905930,-1.639928,-0.126600,4.677986
0.050000,20.363109,16.654149,26.993716,7.821536,-1.687876,-0.958962,4.686908
0.050000,20.355689,16.267592,27.380345,7.732573,-1.779254,-1.827565,4.700277
0.050000,20.354365,15.885759,27.762180,7.636709,-1.917288,-2.760674,4.718436
0.050000,20.360867,15.509245,28.138750,7.531398,-2.106226,-3.778767,4.741858
0.050000,20.377007,15.138903,28.509444,7.413876,-2.350439,-4.884258,4.771151
0.050000,20.404677,14.775893,28.873506,7.281250,-2.652503,-6.041277,4.807068
0.050000,20.445818,14.421736,29.230045,7.130778,-3.009447,-7.138871,4.850502
0.050000,20.508278,14.022425,29.634211,8.083326,19.050955,441.208035,4.846227
0.050000,20.545570,13.505361,30.152618,10.368142,45.696314,532.907188,4.727515
0.050000,20.531390,13.020972,30.637215,9.691928,-13.524270,-1184.411683,4.642774
0.050000,20.485176,12.564148,31.096370,9.183105,-10.176453,66.956343,4.583551
0.050000,20.419406,12.129206,31.536257,8.797734,-7.707427,49.380511,4.543635
0.050000,20.342491,11.711652,31.960836,8.491592,-6.122841,31.691711,4.518990
0.050000,20.261137,11.310782,32.369878,8.180841,-6.215019,-1.843560,4.507280
0.050000,20.181337,10.929101,32.759812,7.798665,-7.643516,-28.569939,4.507126
0.050000,20.107677,10.567370,33.128966,7.383089,-8.311534,-13.360351,4.517749
0.050000,20.043605,10.224936,33.477343,6.967546,-8.310850,0.013689,4.539145
0.050000,19.992190,9.902182,33.804166,6.536455,-8.621821,-6.219428,4.572087
0.050000,19.956202,9.600596,34.107892,6.074513,-9.238849,-12.340563,4.618114
0.050000,19.937997,9.322874,34.386210,5.566369,-10.162880,-18.480612,4.679531
0.050000,19.939138,9.072920,34.636166,4.999123,-11.344917,-23.640753,4.759288
0.050000,19.959720,8.855354,34.854705,4.370764,-12.567183,-24.445320,4.860437
0.050000,19.997720,8.673882,35.040112,3.708144,-13.252401,-13.704350,4.984690
0.050000,20.049406,8.528324,35.194574,3.089255,-12.377773,17.492563,5.129871
0.050000,20.111969,8.412204,35.326475,2.638017,-9.024749,67.060470,5.287612
0.050000,20.186594,8.314877,35.449120,2.452890,-3.702550,106.443977,5.444620
0.050000,20.277513,8.227688,35.575088,2.519367,1.329537,100.641737,5.588323
0.050000,20.387523,8.147404,35.711278,2.723806,4.088776,55.184790,5.711825
0.050000,20.515590,8.074434,35.858675,2.947927,4.482431,7.873107,5.814144
0.050000,20.657910,8.009929,36.014930,3.125111,3.543680,-18.775031,5.897623
0.050000,20.809850,7.954417,36.176694,3.235275,2.203280,-26.807996,5.965607
0.050000,20.967148,7.907681,36.340788,3.281879,0.932069,-25.424213,6.021272
0.050000,21.126320,7.869025,36.504587,3.275972,-0.118139,-21.004160,6.067238
0.050000,21.284672,7.837537,36.666039,3.229054,-0.938356,-16.404354,6.105555
0.050000,21.440170,7.812261,36.823578,3.150782,-1.565435,-12.541577,6.137789
0.050000,21.591288,7.792282,36.976011,3.048651,-2.042612,-9.543529,6.165131
0.050000,21.736879,7.776768,37.122426,2.928302,-2.406991,-7.287592,6.188492
0.050000,21.876077,7.764979,37.262123,2.793937,-2.687307,-5.606308,6.208572
0.050000,22.008225,7.756269,37.394557,2.648691,-2.904913,-4.352118,6.225915
0.050000,22.132817,7.750078,37.519303,2.494919,-3.075439,-3.410526,6.240948
0.050000,22.249464,7.745919,37.636024,2.334404,-3.210291,-2.697049,6.254006
0.050000,22.357859,7.743378,37.744449,2.168513,-3.317819,-2.150563,6.265359
0.050000,22.457766,7.742094,37.844365,1.998305,-3.404176,-1.727135,6.275223
0.050000,22.548996,7.741761,37.935595,1.824608,-3.473930,-1.395085,0.000586
0.050000,22.631400,7.742115,38.017999,1.648083,-3.530500,-1.131397,0.007961
0.050000,22.704858,7.742933,38.091462,1.469260,-3.576465,-0.919296,0.014278
0.050000,22.769277,7.744027,38.155891,1.288571,-3.613782,-0.746337,0.019629
0.050000,22.824583,7.745236,38.211209,1.106374,-3.643941,-0.603182,0.024089
0.050000,22.870716,7.746432,38.257358,0.922970,-3.668081,-0.482808,0.027720
0.050000,22.907631,7.747508,38.294289,0.738616,-3.687068,-0.379729,0.030569
0.050000,22.935294,7.748383,38.321966,0.553539,-3.701552,-0.289681,0.032671
0.050000,22.953681,7.748997,38.340362,0.367938,-3.712013,-0.209214,0.034054
0.050000,22.962826,7.749312,38.349514,0.183025,-3.698258,0.275093,0.034737
0.050000,22.965101,7.749391,38.351789,0.045508,-2.750340,18.958354,0.034907
0.050000,22.965101,7.749391,38.351789,0.000000,-0.910163,36.803555,0.034907
